Datum,Umsatz,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,Temp_Very_Cold,Temp_Cold,Temp_Mild,Temp_Warm,Temp_Hot,Cloud_Clear,Cloud_Partly_Cloudy,Cloud_Cloudy,Wind_Light,Wind_Moderate,Wind_Strong,Weather_Good,Weather_Light_Issues,Weather_Moderate,Weather_Severe,KielerWoche,Montag,Dienstag,Mittwoch,Donnerstag,Freitag,Samstag,Sonntag,VPI,Number_of_ships,Ship,Heimspiel,Feiertag,is_holiday,Weihnachtsmarkt,Markt,Ostertag,Silvester,wetter_sehr_schön,wetter_sehr_schlecht
2017-12-30,444.332521393835,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-12-31,1432.42234722783,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.695,0.0,0,0,0,1,0,0,0,1,0,1
2018-01-02,278.690545437323,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.593,0.0,0,0,0,1,0,0,0,0,0,1
2018-01-03,234.246543565331,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.593,0.0,0,0,0,1,0,0,0,0,0,1
2018-01-04,231.043777731608,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.593,0.0,0,0,0,1,0,0,0,0,0,1
2018-01-05,191.050544157891,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.593,0.0,0,0,0,1,0,0,0,0,0,0
2018-01-06,264.145810508481,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.593,1.0,1,0,0,1,0,0,0,0,0,0
2018-01-07,316.353343557096,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.593,3.0,1,0,0,0,0,0,0,0,0,1
2018-01-08,270.748463547217,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,1
2018-01-09,170.647299973653,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.593,1.0,1,0,0,0,0,0,0,0,0,0
2018-01-10,192.264635692538,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-11,170.354115774724,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-12,211.608032733142,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-13,256.585594385779,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-14,326.994080961684,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.593,0.0,0,0,0,0,0,0,0,0,0,1
2018-01-15,214.087728077301,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-16,177.197009401223,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-17,199.780437868024,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-18,221.520213856511,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,1
2018-01-19,227.629762665163,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-20,295.611586876073,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-21,288.064172457206,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.593,0.0,0,0,0,0,0,0,0,0,0,1
2018-01-22,205.21919174015,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-23,192.567272871935,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.593,0.0,0,1,0,0,0,0,0,0,0,0
2018-01-24,191.599397751055,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-25,189.908855738294,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-26,241.003825744459,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-27,238.508599445852,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-28,343.016602652484,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-29,193.549213544791,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,1
2018-01-30,209.702544523933,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-31,215.663462355236,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-01,229.803294936102,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-02,228.591244327193,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-03,277.395112937839,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.644,0.0,0,1,0,0,0,0,0,0,0,1
2018-02-04,328.403879136331,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-05,235.745691044597,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-06,298.01563750602,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.644,2.0,1,0,0,0,0,0,0,0,0,1
2018-02-07,243.449268125649,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-08,362.43049278636,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-09,286.323938385119,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.644,2.0,1,0,0,0,0,0,0,0,0,1
2018-02-10,366.553491234417,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.644,1.0,1,0,0,0,0,0,0,0,0,1
2018-02-11,313.299044044869,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-12,229.223490027313,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-13,263.057172107793,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-14,321.82458011699,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-15,209.675823535376,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-16,367.998558366511,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-17,255.288264842689,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.644,0.0,0,1,0,0,0,0,0,0,0,0
2018-02-18,425.191342965134,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-19,304.597844032955,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-20,178.062448908214,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-21,193.221411885626,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-22,193.023042021481,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-23,231.223708996684,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-24,271.400923554803,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-25,249.543387611877,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-26,211.624988296545,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-27,177.990111725936,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-28,229.431198331546,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-01,249.942030668498,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-02,235.813107885023,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-03,263.877067275459,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.746,0.0,0,1,0,0,0,0,0,0,0,1
2018-03-04,286.911673800713,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-05,205.928040152599,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-06,213.611506320038,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.746,2.0,1,0,0,0,0,0,0,0,0,0
2018-03-07,182.067633556186,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.746,1.0,1,0,0,0,0,0,0,0,0,1
2018-03-08,189.012172780521,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-09,195.502333176715,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-10,201.714896103318,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-11,267.915218839859,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-12,220.597782801046,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-13,197.988523154526,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-14,255.003439771565,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-15,221.984891447054,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-16,242.7509816604,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.746,0.0,0,1,0,0,0,0,0,0,0,1
2018-03-17,203.14351149049,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-18,262.350248482655,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-19,215.890548537278,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-20,226.916512446396,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-21,242.602189044112,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-22,215.868776994947,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-23,230.196960739213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-24,201.490019493749,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-25,231.915629885485,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-26,242.926355752525,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-27,282.924196587538,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-28,283.799868237831,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-29,330.612859203759,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,1,0,0,1,0,0,0
2018-03-31,270.269527122251,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.746,0.0,0,0,0,1,0,0,1,0,0,0
2018-04-01,263.582763455614,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.78,0.0,0,0,1,1,0,0,0,0,0,0
2018-04-02,270.977679806865,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.78,0.0,0,0,1,1,0,0,0,0,0,0
2018-04-03,236.545418753633,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,0
2018-04-04,215.959999638322,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,0
2018-04-05,217.819515040088,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.78,2.0,1,0,0,1,0,0,0,0,0,0
2018-04-06,248.785256269089,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.78,1.0,1,0,0,1,0,0,0,0,0,0
2018-04-07,222.520615126852,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.78,0.0,0,1,0,1,0,0,0,0,0,0
2018-04-08,267.882276884597,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.78,2.0,1,0,0,1,0,0,0,0,0,0
2018-04-09,153.657833070877,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,0
2018-04-10,203.766868959048,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,1
2018-04-11,171.056870421619,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,1
2018-04-12,223.249442642863,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,0
2018-04-13,198.043150591306,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,1
2018-04-14,263.225763727737,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-15,235.556437070098,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.78,1.0,1,0,0,0,0,1,0,0,0,0
2018-04-16,213.050037060665,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.78,0.0,0,0,0,0,0,1,0,0,0,1
2018-04-17,202.378883868381,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-18,200.090727495338,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-19,140.220852536364,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-20,182.180586581755,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.78,0.0,0,0,0,0,0,1,0,0,1,0
2018-04-21,298.808866402928,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-22,245.414177438254,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.78,1.0,1,0,0,0,0,1,0,0,0,0
2018-04-23,177.841349200267,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.78,0.0,0,1,0,0,0,0,0,0,0,0
2018-04-24,175.701807663398,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.78,0.0,0,0,0,0,0,0,0,0,0,1
2018-04-25,234.758451361668,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.78,0.0,0,0,0,0,0,0,0,0,0,1
2018-04-26,240.164133625422,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.78,1.0,1,0,0,0,0,0,0,0,0,0
2018-04-27,217.325667179962,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.78,1.0,1,0,0,0,0,0,0,0,0,0
2018-04-28,245.17884644276,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.78,2.0,1,0,0,0,0,0,0,0,0,0
2018-04-29,404.964539261423,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.78,2.0,1,0,0,0,0,0,0,0,0,0
2018-04-30,349.222530501407,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.78,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-02,206.162037259434,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-03,211.877965418872,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-04,248.601470830409,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-05,302.514155462507,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.915,2.0,1,0,0,0,0,0,0,0,0,0
2018-05-06,203.180786094859,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-07,191.151457196548,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.915,1.0,1,0,0,0,0,0,0,0,0,0
2018-05-08,239.071406039709,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.915,1.0,1,0,0,0,0,0,0,0,0,0
2018-05-09,257.128869229207,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,1,0
2018-05-10,301.198360686431,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.915,0.0,0,0,1,0,0,0,0,0,0,1
2018-05-11,283.014844834372,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-12,279.270036711318,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-13,292.453462601628,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.915,2.0,1,1,0,0,0,0,0,0,0,0
2018-05-14,256.374272515731,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-15,237.920001987091,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.915,1.0,1,0,0,0,0,0,0,0,0,0
2018-05-16,200.828305480515,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-17,208.662279549737,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.915,2.0,1,0,0,0,0,0,0,0,0,0
